File Name,Result,Input Path,Indexless Input Path,Unmappable CDM Path Count,Unmappable CDM Paths,Reason For Failure
cdm-sample-files/fpml-5-10/incomplete-products/repo/repo-ex07-repo-triparty-float-rate.xml,Fail_MappedNone,trade.repo.triParty.triPartyAgent[href=PartyC].href,trade.repo.triParty.triPartyAgent[href=PartyC].href,0,,Element with value PartyC could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/incomplete-products/repo/repo-ex07-repo-triparty-float-rate.xml,Success,trade.repo.floatingRateCalculation.floatingRateIndex,trade.repo.floatingRateCalculation.floatingRateIndex,1,TradeState.trade.tradableProduct.tradeLot(0).priceQuantity(0).observable.rateOption.value.floatingRateIndex.value=[USD-Federal Funds-H.15],Element USD-Federal Funds-H.15 could not be parsed as a InflationRateIndexEnum
cdm-sample-files/fpml-5-10/incomplete-products/repo/repo-ex07-repo-triparty-float-rate.xml,Fail_MappedMultiple,trade.repo.farLeg.settlementDate.adjustableDate.dateAdjustments.businessCenters.businessCenter,trade.repo.farLeg.settlementDate.adjustableDate.dateAdjustments.businessCenters.businessCenter,2,TradeState.trade.tradableProduct.product.contractualProduct.economicTerms.payout.interestRatePayout(0).calculationPeriodDates.terminationDate.adjustableDate.dateAdjustments.businessCenters.businessCenter(0).value=[USNY] TradeState.trade.tradableProduct.product.contractualProduct.economicTerms.payout.securityPayout(0).securityLeg(1).settlementDate.adjustableDate.dateAdjustments.businessCenters.businessCenter(0).value=[USNY],Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-10/incomplete-products/repo/repo-ex07-repo-triparty-float-rate.xml,Fail_MappedMultiple,trade.repo.nearLeg.settlementDate.adjustableDate.dateAdjustments.businessCenters.businessCenter,trade.repo.nearLeg.settlementDate.adjustableDate.dateAdjustments.businessCenters.businessCenter,2,TradeState.trade.tradableProduct.product.contractualProduct.economicTerms.payout.interestRatePayout(0).calculationPeriodDates.effectiveDate.adjustableDate.dateAdjustments.businessCenters.businessCenter(0).value=[USNY] TradeState.trade.tradableProduct.product.contractualProduct.economicTerms.payout.securityPayout(0).securityLeg(0).settlementDate.adjustableDate.dateAdjustments.businessCenters.businessCenter(0).value=[USNY],Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-10/incomplete-products/repo/repo-ex07-repo-triparty-float-rate.xml,Fail_MappedNone,trade.repo.triParty.collateralProfile[collateralProfileScheme=http://www.partyC.com].collateralProfileScheme,trade.repo.triParty.collateralProfile[collateralProfileScheme=http://www.partyC.com].collateralProfileScheme,0,,Element with value http://www.partyC.com could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/incomplete-products/repo/repo-ex07-repo-triparty-float-rate.xml,Fail_MappedNone,trade.repo.triParty.collateralProfile[collateralProfileScheme=http://www.partyC.com],trade.repo.triParty.collateralProfile[collateralProfileScheme=http://www.partyC.com],0,,Element with value DEF could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/incomplete-products/repo/repo-ex08-repo-triparty-fixed-rate.xml,Fail_MappedNone,trade.repo.triParty.triPartyAgent[href=PartyC].href,trade.repo.triParty.triPartyAgent[href=PartyC].href,0,,Element with value PartyC could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/incomplete-products/repo/repo-ex08-repo-triparty-fixed-rate.xml,Fail_MappedNone,trade.repo.triParty.collateralType[collateralTypeScheme=http://www.partyC.com],trade.repo.triParty.collateralType[collateralTypeScheme=http://www.partyC.com],0,,Element with value RMBS could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/incomplete-products/repo/repo-ex08-repo-triparty-fixed-rate.xml,Fail_MappedNone,trade.repo.triParty.collateralProfile[collateralProfileScheme=http://www.partyC.com].collateralProfileScheme,trade.repo.triParty.collateralProfile[collateralProfileScheme=http://www.partyC.com].collateralProfileScheme,0,,Element with value http://www.partyC.com could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/incomplete-products/repo/repo-ex08-repo-triparty-fixed-rate.xml,Fail_MappedNone,trade.repo.triParty.collateralProfile[collateralProfileScheme=http://www.partyC.com],trade.repo.triParty.collateralProfile[collateralProfileScheme=http://www.partyC.com],0,,Element with value DEF could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/incomplete-products/repo/repo-ex08-repo-triparty-fixed-rate.xml,Fail_MappedNone,trade.repo.triParty.collateralType[collateralTypeScheme=http://www.partyC.com].collateralTypeScheme,trade.repo.triParty.collateralType[collateralTypeScheme=http://www.partyC.com].collateralTypeScheme,0,,Element with value http://www.partyC.com could not be mapped to a rosettaField
